modelo,cond,semente,grupo,geracao,massa_cauda,n_tokens
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,5,0.198,202
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,6,0.1919,198
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,7,0.1872,203
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,8,0.1728,191
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,9,0.1979,192
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,10,0.1615,192
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,11,0.2079,202
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,12,0.1929,197
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,13,0.2178,202
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,14,0.2205,195
google-gemini-3-5-flash,pt-C1,regional-04-jogo-do-osso,regional,15,0.1869,198
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,0,0.1299,177
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,1,0.1494,174
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,2,0.1481,189
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,3,0.1667,186
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,4,0.164,189
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,5,0.1551,187
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,6,0.1649,188
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,7,0.1505,186
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,8,0.1858,183
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,9,0.1758,182
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,10,0.2044,181
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,11,0.1551,187
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,12,0.1793,184
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,13,0.1828,186
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,14,0.1649,188
google-gemini-3-5-flash,pt-C1,regional-05-no-manantial,regional,15,0.1579,190
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,0,0.2336,244
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,1,0.1364,242
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,2,0.1774,248
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,3,0.1457,247
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,4,0.1688,237
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,5,0.1784,241
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,6,0.1375,240
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,7,0.1695,236
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,8,0.1464,239
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,9,0.1632,239
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,10,0.1548,239
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,11,0.177,243
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,12,0.1708,240
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,13,0.1958,240
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,14,0.151,245
google-gemini-3-5-flash,pt-C1,regional-06-o-negro-bonifacio,regional,15,0.2041,245
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,0,0.25,244
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,1,0.2387,243
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,2,0.1943,247
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,3,0.2531,245
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,4,0.2186,247
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,5,0.2731,249
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,6,0.2271,251
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,7,0.2429,247
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,8,0.224,250
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,9,0.2367,245
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,10,0.252,254
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,11,0.1912,251
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,12,0.2372,253
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,13,0.2283,254
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,14,0.2047,254
google-gemini-3-5-flash,pt-C1,regional-07-os-cabelos-da-china,regional,15,0.2381,252
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,0,0.2278,237
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,1,0.229,214
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,2,0.2489,221
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,3,0.1852,216
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,4,0.1981,212
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,5,0.1698,212
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,6,0.2,215
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,7,0.2038,211
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,8,0.2258,217
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,9,0.2201,209
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,10,0.2047,215
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,11,0.2018,218
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,12,0.2067,208
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,13,0.217,212
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,14,0.201,209
google-gemini-3-5-flash,pt-C1,regional-08-penar-de-velhos,regional,15,0.218,211
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,0,0.2,240
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,1,0.1429,245
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,2,0.166,253
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,3,0.1612,242
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,4,0.1625,240
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,5,0.2143,238
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,6,0.1811,243
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,7,0.1901,242
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,8,0.1488,242
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,9,0.1893,243
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,10,0.186,242
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,11,0.1477,237
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,12,0.1857,237
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,13,0.1299,231
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,14,0.1674,239
google-gemini-3-5-flash,pt-C1,regional-09-trezentas-oncas,regional,15,0.1441,229
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,0,0.2059,204
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,1,0.2664,214
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,2,0.2714,210
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,3,0.2762,210
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,4,0.285,214
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,5,0.2891,211
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,6,0.2905,210
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,7,0.2952,210
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,8,0.2689,212
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,9,0.2667,210
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,10,0.2689,212
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,11,0.2701,211
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,12,0.2736,212
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,13,0.2723,213
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,14,0.2723,213
google-gemini-3-5-flash,pt-C2,controle-pt-01-policarpo-abertura,controle-pt,15,0.287,216
google-gemini-3-5-flash,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,0,0.2098,224
google-gemini-3-5-flash,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,1,0.267,221
google-gemini-3-5-flash,pt-C2,controle-pt-02-policarpo-albernaz,controle-pt,2,0.2752,218
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,0,0.1875,176
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,1,0.2162,185
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,2,0.2162,185
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,3,0.2632,190
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,4,0.2419,186
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,5,0.2833,180
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,6,0.2299,187
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,7,0.2688,186
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,8,0.2332,193
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,9,0.2751,189
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,10,0.2526,194
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,11,0.2552,192
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,12,0.26,200
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,13,0.2474,194
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,14,0.2564,195
google-gemini-3-5-flash,pt-C2,controle-pt-03-memorial-ayres,controle-pt,15,0.2552,192
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,0,0.151,245
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,1,0.0728,261
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,2,0.0766,261
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,3,0.093,258
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,4,0.0958,261
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,5,0.0916,262
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,6,0.084,262
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,7,0.084,262
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,8,0.0958,261
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,9,0.1273,267
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,10,0.1015,266
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,11,0.1015,266
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,12,0.1015,266
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,13,0.1015,266
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,14,0.1015,266
google-gemini-3-5-flash,pt-C2,regional-01-chasque-do-imperador,regional,15,0.1015,266
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,0,0.1944,216
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,1,0.2234,197
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,2,0.2167,180
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,3,0.221,181
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,4,0.2131,183
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,5,0.2472,178
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,6,0.2514,179
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,7,0.2346,179
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,8,0.2418,182
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,9,0.1989,181
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,10,0.221,181
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,11,0.2486,185
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,12,0.2228,202
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,13,0.215,200
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,14,0.215,200
google-gemini-3-5-flash,pt-C2,regional-02-contrabandista,regional,15,0.2161,199
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,0,0.1569,204
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,1,0.1307,199
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,2,0.198,197
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,3,0.203,202
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,4,0.203,202
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,5,0.202,203
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,6,0.197,203
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,7,0.2092,196
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,8,0.197,203
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,9,0.1921,203
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,10,0.1932,207
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,11,0.1836,207
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,12,0.1787,207
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,13,0.1827,208
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,14,0.1627,209
google-gemini-3-5-flash,pt-C2,regional-03-correr-eguada,regional,15,0.1611,211
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,0,0.25,196
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,1,0.2038,211
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,2,0.2077,207
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,3,0.2178,202
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,4,0.2239,201
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,5,0.2206,204
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,6,0.2163,208
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,7,0.2163,208
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,8,0.2163,208
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,9,0.2163,208
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,10,0.2163,208
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,11,0.2163,208
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,12,0.2201,209
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,13,0.2163,208
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,14,0.2174,207
google-gemini-3-5-flash,pt-C2,regional-04-jogo-do-osso,regional,15,0.2222,207
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,0,0.1299,177
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,1,0.1164,189
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,2,0.105,200
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,3,0.1,200
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,4,0.1188,202
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,5,0.2039,971
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,6,0.1386,880
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,7,0.1386,880
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,8,0.1411,872
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,9,0.1434,851
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,10,0.1434,851
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,11,0.1437,849
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,12,0.1495,863
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,13,0.1498,861
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,14,0.1389,835
google-gemini-3-5-flash,pt-C2,regional-05-no-manantial,regional,15,0.1401,835
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,0,0.2336,244
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,1,0.1269,260
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,2,0.2284,232
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,3,0.2194,237
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,4,0.2232,233
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,5,0.2222,234
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,6,0.159,239
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,7,0.1853,232
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,8,0.1724,232
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,9,0.1724,232
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,10,0.1709,234
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,11,0.1709,234
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,12,0.1709,234
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,13,0.1419,599
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,14,0.1442,548
google-gemini-3-5-flash,pt-C2,regional-06-o-negro-bonifacio,regional,15,0.1442,548
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,0,0.25,244
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,1,0.2481,266
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,2,0.2379,269
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,3,0.2198,273
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,4,0.2551,294
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,5,0.2393,305
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,6,0.2393,305
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,7,0.2361,305
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,8,0.2401,304
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,9,0.2458,301
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,10,0.2277,303
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,11,0.2303,304
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,12,0.245,302
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,13,0.2333,300
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,14,0.2433,300
google-gemini-3-5-flash,pt-C2,regional-07-os-cabelos-da-china,regional,15,0.2367,300
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,0,0.2278,237
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,1,0.2383,214
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,2,0.2105,209
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,3,0.2207,213
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,4,0.2336,214
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,5,0.4606,1244
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,6,0.23,213
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,7,0.2243,214
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,8,0.2036,221
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,9,0.2308,221
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,10,0.2262,221
google-gemini-3-5-flash,pt-C2,regional-08-penar-de-velhos,regional,11,0.2273,220
